Country,Year,Month,Sector,Value
Japan,2019.0,9.0,Ground Transport,0.494
Japan,2019.0,9.0,Industry,0.707
Japan,2019.0,9.0,International Aviation,0.054
Japan,2019.0,9.0,Power,1.284
Japan,2019.0,9.0,Residential,0.16
ROW,2019.0,9.0,Domestic Aviation,0.2
ROW,2019.0,9.0,Ground Transport,5.95
ROW,2019.0,9.0,Industry,10.472
ROW,2019.0,9.0,International Aviation,0.719
ROW,2019.0,9.0,Power,10.507
ROW,2019.0,9.0,Residential,1.704
Russia,2019.0,9.0,Domestic Aviation,0.041
Russia,2019.0,9.0,Ground Transport,0.671
Russia,2019.0,9.0,Industry,0.858
Russia,2019.0,9.0,International Aviation,0.037
Russia,2019.0,9.0,Power,2.199
Russia,2019.0,9.0,Residential,0.477
Spain,2019.0,9.0,Domestic Aviation,0.016
Spain,2019.0,9.0,Ground Transport,0.264
Spain,2019.0,9.0,Industry,0.211
Spain,2019.0,9.0,International Aviation,0.069
Spain,2019.0,9.0,Power,0.195
Spain,2019.0,9.0,Residential,0.066
United Kingdom,2019.0,9.0,Domestic Aviation,0.007
United Kingdom,2019.0,9.0,Ground Transport,0.331
United Kingdom,2019.0,9.0,Industry,0.113
United Kingdom,2019.0,9.0,International Aviation,0.099
United Kingdom,2019.0,9.0,Power,0.128
United Kingdom,2019.0,9.0,Residential,0.234
United States,2019.0,9.0,Domestic Aviation,0.484
United States,2019.0,9.0,Ground Transport,4.668
United States,2019.0,9.0,Industry,2.64
United States,2019.0,9.0,International Aviation,0.208
United States,2019.0,9.0,Power,3.742
United States,2019.0,9.0,Residential,0.913
WORLD,2019.0,9.0,Domestic Aviation,1.024
WORLD,2019.0,9.0,Ground Transport,18.199
WORLD,2019.0,9.0,Industry,30.358
WORLD,2019.0,9.0,International Aviation,1.684
WORLD,2019.0,9.0,Power,34.671
WORLD,2019.0,9.0,Residential,6.673
Brazil,2019.0,10.0,Domestic Aviation,0.029
Brazil,2019.0,10.0,Ground Transport,0.501
Brazil,2019.0,10.0,Industry,0.419
Brazil,2019.0,10.0,International Aviation,0.017
Brazil,2019.0,10.0,Power,0.32
Brazil,2019.0,10.0,Residential,0.098
China,2019.0,10.0,Domestic Aviation,0.171
China,2019.0,10.0,Ground Transport,2.533
China,2019.0,10.0,Industry,11.669
China,2019.0,10.0,International Aviation,0.087
China,2019.0,10.0,Power,11.292
China,2019.0,10.0,Residential,1.603
France,2019.0,10.0,Domestic Aviation,0.007
France,2019.0,10.0,Ground Transport,0.347
France,2019.0,10.0,Industry,0.174
France,2019.0,10.0,International Aviation,0.056
France,2019.0,10.0,Power,0.069
France,2019.0,10.0,Residential,0.178
Germany,2019.0,10.0,Domestic Aviation,0.007
Germany,2019.0,10.0,Ground Transport,0.452
Germany,2019.0,10.0,Industry,0.266
Germany,2019.0,10.0,International Aviation,0.088
Germany,2019.0,10.0,Power,0.514
Germany,2019.0,10.0,Residential,0.352
India,2019.0,10.0,Domestic Aviation,0.021
India,2019.0,10.0,Ground Transport,0.826
India,2019.0,10.0,Industry,2.039
India,2019.0,10.0,International Aviation,0.033
India,2019.0,10.0,Power,3.026
India,2019.0,10.0,Residential,0.311
Italy,2019.0,10.0,Domestic Aviation,0.005
Italy,2019.0,10.0,Ground Transport,0.271
Italy,2019.0,10.0,Industry,0.184
Italy,2019.0,10.0,International Aviation,0.043
Italy,2019.0,10.0,Power,0.307
Italy,2019.0,10.0,Residential,0.134
Japan,2019.0,10.0,Domestic Aviation,0.025
Japan,2019.0,10.0,Ground Transport,0.497
Japan,2019.0,10.0,Industry,0.729
Japan,2019.0,10.0,International Aviation,0.054
Japan,2019.0,10.0,Power,1.325
Japan,2019.0,10.0,Residential,0.126
ROW,2019.0,10.0,Domestic Aviation,0.204
ROW,2019.0,10.0,Ground Transport,5.901
ROW,2019.0,10.0,Industry,10.577
ROW,2019.0,10.0,International Aviation,0.739
ROW,2019.0,10.0,Power,10.648
ROW,2019.0,10.0,Residential,1.663
Russia,2019.0,10.0,Domestic Aviation,0.043
Russia,2019.0,10.0,Ground Transport,0.673
Russia,2019.0,10.0,Industry,0.865
Russia,2019.0,10.0,International Aviation,0.04
Russia,2019.0,10.0,Power,2.218
Russia,2019.0,10.0,Residential,0.435
Spain,2019.0,10.0,Domestic Aviation,0.016
Spain,2019.0,10.0,Ground Transport,0.267
Spain,2019.0,10.0,Industry,0.216
Spain,2019.0,10.0,International Aviation,0.066
Spain,2019.0,10.0,Power,0.2
Spain,2019.0,10.0,Residential,0.067
United Kingdom,2019.0,10.0,Domestic Aviation,0.008
United Kingdom,2019.0,10.0,Ground Transport,0.332
United Kingdom,2019.0,10.0,Industry,0.111
United Kingdom,2019.0,10.0,International Aviation,0.101
United Kingdom,2019.0,10.0,Power,0.125
United Kingdom,2019.0,10.0,Residential,0.211
United States,2019.0,10.0,Domestic Aviation,0.499
United States,2019.0,10.0,Ground Transport,4.794
United States,2019.0,10.0,Industry,2.742
United States,2019.0,10.0,International Aviation,0.218
United States,2019.0,10.0,Power,3.935
United States,2019.0,10.0,Residential,0.896
WORLD,2019.0,10.0,Domestic Aviation,1.042
WORLD,2019.0,10.0,Ground Transport,18.357
WORLD,2019.0,10.0,Industry,30.804
WORLD,2019.0,10.0,International Aviation,1.737
WORLD,2019.0,10.0,Power,35.282
WORLD,2019.0,10.0,Residential,6.548
Brazil,2019.0,11.0,Domestic Aviation,0.029
Brazil,2019.0,11.0,Ground Transport,0.449
Brazil,2019.0,11.0,Industry,0.418
Brazil,2019.0,11.0,International Aviation,0.017
Brazil,2019.0,11.0,Power,0.319
Brazil,2019.0,11.0,Residential,0.098
China,2019.0,11.0,Domestic Aviation,0.171
China,2019.0,11.0,Ground Transport,2.571
China,2019.0,11.0,Industry,11.713
China,2019.0,11.0,International Aviation,0.088
China,2019.0,11.0,Power,11.334
China,2019.0,11.0,Residential,1.642
France,2019.0,11.0,Domestic Aviation,0.007
France,2019.0,11.0,Ground Transport,0.34
France,2019.0,11.0,Industry,0.162
France,2019.0,11.0,International Aviation,0.057
France,2019.0,11.0,Power,0.064
France,2019.0,11.0,Residential,0.152
Germany,2019.0,11.0,Domestic Aviation,0.007
Germany,2019.0,11.0,Ground Transport,0.427
Germany,2019.0,11.0,Industry,0.208
Germany,2019.0,11.0,International Aviation,0.09
Germany,2019.0,11.0,Power,0.4
Germany,2019.0,11.0,Residential,0.278
India,2019.0,11.0,Domestic Aviation,0.021
India,2019.0,11.0,Ground Transport,0.822
India,2019.0,11.0,Industry,2.085
India,2019.0,11.0,International Aviation,0.034
India,2019.0,11.0,Power,3.094
India,2019.0,11.0,Residential,0.309
Italy,2019.0,11.0,Domestic Aviation,0.005
Italy,2019.0,11.0,Ground Transport,0.265
Italy,2019.0,11.0,Industry,0.184
Italy,2019.0,11.0,International Aviation,0.047
Italy,2019.0,11.0,Power,0.306
Italy,2019.0,11.0,Residential,0.139
Japan,2019.0,11.0,Domestic Aviation,0.025
Japan,2019.0,11.0,Ground Transport,0.503
Japan,2019.0,11.0,Industry,0.779
Japan,2019.0,11.0,International Aviation,0.056
Japan,2019.0,11.0,Power,1.414
Japan,2019.0,11.0,Residential,0.117
ROW,2019.0,11.0,Domestic Aviation,0.201
ROW,2019.0,11.0,Ground Transport,5.321
ROW,2019.0,11.0,Industry,10.469
ROW,2019.0,11.0,International Aviation,0.753
ROW,2019.0,11.0,Power,10.594
ROW,2019.0,11.0,Residential,1.635
Russia,2019.0,11.0,Domestic Aviation,0.044
Russia,2019.0,11.0,Ground Transport,0.673
Russia,2019.0,11.0,Industry,0.87
Russia,2019.0,11.0,International Aviation,0.038
Russia,2019.0,11.0,Power,2.231
Russia,2019.0,11.0,Residential,0.4
Spain,2019.0,11.0,Domestic Aviation,0.017
Spain,2019.0,11.0,Ground Transport,0.263
Spain,2019.0,11.0,Industry,0.209
Spain,2019.0,11.0,International Aviation,0.072
Spain,2019.0,11.0,Power,0.194
Spain,2019.0,11.0,Residential,0.063
United Kingdom,2019.0,11.0,Domestic Aviation,0.008
United Kingdom,2019.0,11.0,Ground Transport,0.303
United Kingdom,2019.0,11.0,Industry,0.113
United Kingdom,2019.0,11.0,International Aviation,0.103
United Kingdom,2019.0,11.0,Power,0.128
United Kingdom,2019.0,11.0,Residential,0.186
United States,2019.0,11.0,Domestic Aviation,0.506
United States,2019.0,11.0,Ground Transport,5.08
United States,2019.0,11.0,Industry,2.596
United States,2019.0,11.0,International Aviation,0.223
United States,2019.0,11.0,Power,3.631
United States,2019.0,11.0,Residential,0.991
WORLD,2019.0,11.0,Domestic Aviation,1.048
WORLD,2019.0,11.0,Ground Transport,17.95
WORLD,2019.0,11.0,Industry,30.54
WORLD,2019.0,11.0,International Aviation,1.776
WORLD,2019.0,11.0,Power,34.918
WORLD,2019.0,11.0,Residential,6.439
Brazil,2019.0,12.0,Domestic Aviation,0.028
Brazil,2019.0,12.0,Ground Transport,0.472
Brazil,2019.0,12.0,Industry,0.358
Brazil,2019.0,12.0,International Aviation,0.019
Brazil,2019.0,12.0,Power,0.274
Brazil,2019.0,12.0,Residential,0.098
China,2019.0,12.0,Domestic Aviation,0.171
China,2019.0,12.0,Ground Transport,2.502
China,2019.0,12.0,Industry,11.872
China,2019.0,12.0,International Aviation,0.081
China,2019.0,12.0,Power,11.489
China,2019.0,12.0,Residential,1.689
France,2019.0,12.0,Domestic Aviation,0.005
France,2019.0,12.0,Ground Transport,0.288
France,2019.0,12.0,Industry,0.101
France,2019.0,12.0,International Aviation,0.06
France,2019.0,12.0,Power,0.04
France,2019.0,12.0,Residential,0.127
Germany,2019.0,12.0,Domestic Aviation,0.004
Germany,2019.0,12.0,Ground Transport,0.383
Germany,2019.0,12.0,Industry,0.186
Germany,2019.0,12.0,International Aviation,0.09
Germany,2019.0,12.0,Power,0.358
Germany,2019.0,12.0,Residential,0.194
India,2019.0,12.0,Domestic Aviation,0.021
India,2019.0,12.0,Ground Transport,0.821
India,2019.0,12.0,Industry,2.099
India,2019.0,12.0,International Aviation,0.035
India,2019.0,12.0,Power,3.115
India,2019.0,12.0,Residential,0.309
Italy,2019.0,12.0,Domestic Aviation,0.005
Italy,2019.0,12.0,Ground Transport,0.238
Italy,2019.0,12.0,Industry,0.149
Italy,2019.0,12.0,International Aviation,0.046
Italy,2019.0,12.0,Power,0.248
Italy,2019.0,12.0,Residential,0.142
Japan,2019.0,12.0,Domestic Aviation,0.004
Japan,2019.0,12.0,Ground Transport,0.489
Japan,2019.0,12.0,Industry,0.639
Japan,2019.0,12.0,International Aviation,0.017
Japan,2019.0,12.0,Power,1.162
Japan,2019.0,12.0,Residential,0.129
ROW,2019.0,12.0,Domestic Aviation,0.174
ROW,2019.0,12.0,Ground Transport,5.522
ROW,2019.0,12.0,Industry,9.866
ROW,2019.0,12.0,International Aviation,0.758
ROW,2019.0,12.0,Power,9.968
ROW,2019.0,12.0,Residential,1.641
Russia,2019.0,12.0,Domestic Aviation,0.042
Russia,2019.0,12.0,Ground Transport,0.593
Russia,2019.0,12.0,Industry,0.848
Russia,2019.0,12.0,International Aviation,0.04
Russia,2019.0,12.0,Power,2.175
Russia,2019.0,12.0,Residential,0.396
Spain,2019.0,12.0,Domestic Aviation,0.015
Spain,2019.0,12.0,Ground Transport,0.178
Spain,2019.0,12.0,Industry,0.125
Spain,2019.0,12.0,International Aviation,0.079
Spain,2019.0,12.0,Power,0.116
Spain,2019.0,12.0,Residential,0.06
United Kingdom,2019.0,12.0,Domestic Aviation,0.004
United Kingdom,2019.0,12.0,Ground Transport,0.296
United Kingdom,2019.0,12.0,Industry,0.153
United Kingdom,2019.0,12.0,International Aviation,0.102
United Kingdom,2019.0,12.0,Power,0.172
United Kingdom,2019.0,12.0,Residential,0.231
United States,2019.0,12.0,Domestic Aviation,0.443
United States,2019.0,12.0,Ground Transport,4.839
United States,2019.0,12.0,Industry,2.477
United States,2019.0,12.0,International Aviation,0.214
United States,2019.0,12.0,Power,3.18
United States,2019.0,12.0,Residential,1.273
WORLD,2019.0,12.0,Domestic Aviation,0.919
WORLD,2019.0,12.0,Ground Transport,17.403
WORLD,2019.0,12.0,Industry,29.509
WORLD,2019.0,12.0,International Aviation,1.743
WORLD,2019.0,12.0,Power,33.288
WORLD,2019.0,12.0,Residential,6.664
Brazil,2019.0,1.0,Domestic Aviation,0.03
Brazil,2019.0,1.0,Ground Transport,0.505
Brazil,2019.0,1.0,Industry,0.357
Brazil,2019.0,1.0,International Aviation,0.017
Brazil,2019.0,1.0,Power,0.299
Brazil,2019.0,1.0,Residential,0.102
China,2019.0,1.0,Domestic Aviation,0.172
China,2019.0,1.0,Ground Transport,2.608
China,2019.0,1.0,Industry,10.958
China,2019.0,1.0,International Aviation,0.085
China,2019.0,1.0,Power,11.64
China,2019.0,1.0,Residential,1.881
France,2019.0,1.0,Domestic Aviation,0.005
France,2019.0,1.0,Ground Transport,0.296
France,2019.0,1.0,Industry,0.121
France,2019.0,1.0,International Aviation,0.052
France,2019.0,1.0,Power,0.096
France,2019.0,1.0,Residential,0.187
Germany,2019.0,1.0,Domestic Aviation,0.005
Germany,2019.0,1.0,Ground Transport,0.384
Germany,2019.0,1.0,Industry,0.214
Germany,2019.0,1.0,International Aviation,0.077
Germany,2019.0,1.0,Power,0.505
Germany,2019.0,1.0,Residential,0.576
India,2019.0,1.0,Domestic Aviation,0.021
India,2019.0,1.0,Ground Transport,0.843
India,2019.0,1.0,Industry,1.848
India,2019.0,1.0,International Aviation,0.036
India,2019.0,1.0,Power,2.708
India,2019.0,1.0,Residential,0.339
Italy,2019.0,1.0,Domestic Aviation,0.004
Italy,2019.0,1.0,Ground Transport,0.223
Italy,2019.0,1.0,Industry,0.141
Italy,2019.0,1.0,International Aviation,0.037
Italy,2019.0,1.0,Power,0.226
Italy,2019.0,1.0,Residential,0.202
Japan,2019.0,1.0,Domestic Aviation,0.025
Japan,2019.0,1.0,Ground Transport,0.502
Japan,2019.0,1.0,Industry,0.653
Japan,2019.0,1.0,International Aviation,0.055
Japan,2019.0,1.0,Power,1.214
Japan,2019.0,1.0,Residential,0.219
ROW,2019.0,1.0,Domestic Aviation,0.196
ROW,2019.0,1.0,Ground Transport,6.44
ROW,2019.0,1.0,Industry,10.117
ROW,2019.0,1.0,International Aviation,0.749
ROW,2019.0,1.0,Power,9.898
ROW,2019.0,1.0,Residential,2.598
Russia,2019.0,1.0,Domestic Aviation,0.043
Russia,2019.0,1.0,Ground Transport,0.693
Russia,2019.0,1.0,Industry,0.82
Russia,2019.0,1.0,International Aviation,0.036
Russia,2019.0,1.0,Power,2.5
Russia,2019.0,1.0,Residential,0.684
Spain,2019.0,1.0,Domestic Aviation,0.015
Spain,2019.0,1.0,Ground Transport,0.175
Spain,2019.0,1.0,Industry,0.111
Spain,2019.0,1.0,International Aviation,0.06
Spain,2019.0,1.0,Power,0.087
Spain,2019.0,1.0,Residential,0.07
United Kingdom,2019.0,1.0,Domestic Aviation,0.007
United Kingdom,2019.0,1.0,Ground Transport,0.344
United Kingdom,2019.0,1.0,Industry,0.145
United Kingdom,2019.0,1.0,International Aviation,0.094
United Kingdom,2019.0,1.0,Power,0.209
United Kingdom,2019.0,1.0,Residential,0.227
United States,2019.0,1.0,Domestic Aviation,0.473
United States,2019.0,1.0,Ground Transport,4.763
United States,2019.0,1.0,Industry,2.743
United States,2019.0,1.0,International Aviation,0.217
United States,2019.0,1.0,Power,3.963
United States,2019.0,1.0,Residential,2.189
WORLD,2019.0,1.0,Domestic Aviation,1.004
WORLD,2019.0,1.0,Ground Transport,18.656
WORLD,2019.0,1.0,Industry,28.932
WORLD,2019.0,1.0,International Aviation,1.676
WORLD,2019.0,1.0,Power,34.478
WORLD,2019.0,1.0,Residential,10.052
Brazil,2019.0,2.0,Domestic Aviation,0.028
Brazil,2019.0,2.0,Ground Transport,0.438
Brazil,2019.0,2.0,Industry,0.373
Brazil,2019.0,2.0,International Aviation,0.017
Brazil,2019.0,2.0,Power,0.313
Brazil,2019.0,2.0,Residential,0.102
China,2019.0,2.0,Domestic Aviation,0.176
China,2019.0,2.0,Ground Transport,2.555
China,2019.0,2.0,Industry,10.956
China,2019.0,2.0,International Aviation,0.089
China,2019.0,2.0,Power,11.637
China,2019.0,2.0,Residential,1.969
France,2019.0,2.0,Domestic Aviation,0.004
France,2019.0,2.0,Ground Transport,0.321
France,2019.0,2.0,Industry,0.072
France,2019.0,2.0,International Aviation,0.052
France,2019.0,2.0,Power,0.057
France,2019.0,2.0,Residential,0.182
Germany,2019.0,2.0,Domestic Aviation,0.003
Germany,2019.0,2.0,Ground Transport,0.418
Germany,2019.0,2.0,Industry,0.151
Germany,2019.0,2.0,International Aviation,0.078
Germany,2019.0,2.0,Power,0.356
Germany,2019.0,2.0,Residential,0.303
India,2019.0,2.0,Domestic Aviation,0.021
India,2019.0,2.0,Ground Transport,0.828
India,2019.0,2.0,Industry,1.901
India,2019.0,2.0,International Aviation,0.036
India,2019.0,2.0,Power,2.785
India,2019.0,2.0,Residential,0.339
Italy,2019.0,2.0,Domestic Aviation,0.004
Italy,2019.0,2.0,Ground Transport,0.244
Italy,2019.0,2.0,Industry,0.115
Italy,2019.0,2.0,International Aviation,0.036
Italy,2019.0,2.0,Power,0.184
Italy,2019.0,2.0,Residential,0.198
Japan,2019.0,2.0,Domestic Aviation,0.025
Japan,2019.0,2.0,Ground Transport,0.498
Japan,2019.0,2.0,Industry,0.597
Japan,2019.0,2.0,International Aviation,0.056
Japan,2019.0,2.0,Power,1.11
Japan,2019.0,2.0,Residential,0.259
ROW,2019.0,2.0,Domestic Aviation,0.17
ROW,2019.0,2.0,Ground Transport,6.084
ROW,2019.0,2.0,Industry,9.475
ROW,2019.0,2.0,International Aviation,0.772
ROW,2019.0,2.0,Power,9.224
ROW,2019.0,2.0,Residential,2.605
Russia,2019.0,2.0,Domestic Aviation,0.041
Russia,2019.0,2.0,Ground Transport,0.639
Russia,2019.0,2.0,Industry,0.812
Russia,2019.0,2.0,International Aviation,0.037
Russia,2019.0,2.0,Power,2.475
Russia,2019.0,2.0,Residential,0.681
Spain,2019.0,2.0,Domestic Aviation,0.013
Spain,2019.0,2.0,Ground Transport,0.208
Spain,2019.0,2.0,Industry,0.099
Spain,2019.0,2.0,International Aviation,0.071
Spain,2019.0,2.0,Power,0.078
Spain,2019.0,2.0,Residential,0.075
United Kingdom,2019.0,2.0,Domestic Aviation,0.003
United Kingdom,2019.0,2.0,Ground Transport,0.316
United Kingdom,2019.0,2.0,Industry,0.097
United Kingdom,2019.0,2.0,International Aviation,0.092
United Kingdom,2019.0,2.0,Power,0.141
United Kingdom,2019.0,2.0,Residential,0.25
United States,2019.0,2.0,Domestic Aviation,0.433
United States,2019.0,2.0,Ground Transport,4.576
United States,2019.0,2.0,Industry,2.712
United States,2019.0,2.0,International Aviation,0.219
United States,2019.0,2.0,Power,3.762
United States,2019.0,2.0,Residential,2.235
WORLD,2019.0,2.0,Domestic Aviation,0.925
WORLD,2019.0,2.0,Ground Transport,17.974
WORLD,2019.0,2.0,Industry,27.972
WORLD,2019.0,2.0,International Aviation,1.713
WORLD,2019.0,2.0,Power,33.108
WORLD,2019.0,2.0,Residential,9.801
Brazil,2019.0,3.0,Domestic Aviation,0.024
Brazil,2019.0,3.0,Ground Transport,0.37
Brazil,2019.0,3.0,Industry,0.352
Brazil,2019.0,3.0,International Aviation,0.017
Brazil,2019.0,3.0,Power,0.296
Brazil,2019.0,3.0,Residential,0.102
China,2019.0,3.0,Domestic Aviation,0.177
China,2019.0,3.0,Ground Transport,2.462
China,2019.0,3.0,Industry,11.067
China,2019.0,3.0,International Aviation,0.086
China,2019.0,3.0,Power,11.756
China,2019.0,3.0,Residential,2.15
France,2019.0,3.0,Domestic Aviation,0.006
France,2019.0,3.0,Ground Transport,0.288
France,2019.0,3.0,Industry,0.071
France,2019.0,3.0,International Aviation,0.055
France,2019.0,3.0,Power,0.057
France,2019.0,3.0,Residential,0.221
Germany,2019.0,3.0,Domestic Aviation,0.004
Germany,2019.0,3.0,Ground Transport,0.365
Germany,2019.0,3.0,Industry,0.192
Germany,2019.0,3.0,International Aviation,0.078
Germany,2019.0,3.0,Power,0.454
Germany,2019.0,3.0,Residential,0.352
India,2019.0,3.0,Domestic Aviation,0.021
India,2019.0,3.0,Ground Transport,0.762
India,2019.0,3.0,Industry,1.856
India,2019.0,3.0,International Aviation,0.037
India,2019.0,3.0,Power,2.72
India,2019.0,3.0,Residential,0.351
Italy,2019.0,3.0,Domestic Aviation,0.005
Italy,2019.0,3.0,Ground Transport,0.234
Italy,2019.0,3.0,Industry,0.091
Italy,2019.0,3.0,International Aviation,0.038
Italy,2019.0,3.0,Power,0.147
Italy,2019.0,3.0,Residential,0.179
Japan,2019.0,3.0,Domestic Aviation,0.025
Japan,2019.0,3.0,Ground Transport,0.469
Japan,2019.0,3.0,Industry,0.592
Japan,2019.0,3.0,International Aviation,0.055
Japan,2019.0,3.0,Power,1.101
Japan,2019.0,3.0,Residential,0.237
ROW,2019.0,3.0,Domestic Aviation,0.179
ROW,2019.0,3.0,Ground Transport,5.799
ROW,2019.0,3.0,Industry,9.197
ROW,2019.0,3.0,International Aviation,0.767
ROW,2019.0,3.0,Power,8.793
ROW,2019.0,3.0,Residential,2.689
Russia,2019.0,3.0,Domestic Aviation,0.04
Russia,2019.0,3.0,Ground Transport,0.557
Russia,2019.0,3.0,Industry,0.77
Russia,2019.0,3.0,International Aviation,0.038
Russia,2019.0,3.0,Power,2.348
Russia,2019.0,3.0,Residential,0.661
Spain,2019.0,3.0,Domestic Aviation,0.016
Spain,2019.0,3.0,Ground Transport,0.155
Spain,2019.0,3.0,Industry,0.087
Spain,2019.0,3.0,International Aviation,0.069
Spain,2019.0,3.0,Power,0.068
Spain,2019.0,3.0,Residential,0.088
United Kingdom,2019.0,3.0,Domestic Aviation,0.006
United Kingdom,2019.0,3.0,Ground Transport,0.287
United Kingdom,2019.0,3.0,Industry,0.132
United Kingdom,2019.0,3.0,International Aviation,0.094
United Kingdom,2019.0,3.0,Power,0.19
United Kingdom,2019.0,3.0,Residential,0.28
United States,2019.0,3.0,Domestic Aviation,0.4
United States,2019.0,3.0,Ground Transport,4.215
United States,2019.0,3.0,Industry,2.602
United States,2019.0,3.0,International Aviation,0.221
United States,2019.0,3.0,Power,3.373
United States,2019.0,3.0,Residential,2.127
WORLD,2019.0,3.0,Domestic Aviation,0.905
WORLD,2019.0,3.0,Ground Transport,16.712
WORLD,2019.0,3.0,Industry,27.654
WORLD,2019.0,3.0,International Aviation,1.722
WORLD,2019.0,3.0,Power,32.299
WORLD,2019.0,3.0,Residential,9.955
Brazil,2019.0,4.0,Domestic Aviation,0.03
Brazil,2019.0,4.0,Ground Transport,0.498
Brazil,2019.0,4.0,Industry,0.343
Brazil,2019.0,4.0,International Aviation,0.017
Brazil,2019.0,4.0,Power,0.288
Brazil,2019.0,4.0,Residential,0.102
China,2019.0,4.0,Domestic Aviation,0.173
China,2019.0,4.0,Ground Transport,2.555
China,2019.0,4.0,Industry,11.155
China,2019.0,4.0,International Aviation,0.082
China,2019.0,4.0,Power,11.849
China,2019.0,4.0,Residential,2.198
France,2019.0,4.0,Domestic Aviation,0.007
France,2019.0,4.0,Ground Transport,0.352
France,2019.0,4.0,Industry,0.128
France,2019.0,4.0,International Aviation,0.049
France,2019.0,4.0,Power,0.102
France,2019.0,4.0,Residential,0.228
Germany,2019.0,4.0,Domestic Aviation,0.007
Germany,2019.0,4.0,Ground Transport,0.458
Germany,2019.0,4.0,Industry,0.316
Germany,2019.0,4.0,International Aviation,0.074
Germany,2019.0,4.0,Power,0.746
